eventId,participantId,eventToken,action,timestamp_local,timestamp_utcoffset,eventType,eventDate,noSpecifiedTime,startTime,endTime,priority,reminderPrior,reminderPriorSixth,reminderPriorQuarter,reminderPriorHalf,reminderPriorWhole,reminderAtEvent,completed,recurring,recurringStartDate,recurringEndDate,recurringFrequency,recurringSunday,recurringMonday,recurringTuesday,recurringWednesday,recurringThursday,recurringFriday,recurringSaturday,recurringHide,isHealthTrack,healthTrackGoal,healthTrackData,healthTrackType
2918,100,6EE6B51B-3106-4978-8737-385700E0118E,complete,11/15/21 12:00,-800,scheduled,11/15/21,0,12:00:00,12:10:00,0,0,1,0,0,0,1,1,0,11/10/21,,daily,0,0,0,0,0,0,0,1,0,,,
2919,100,29BC7C38-82A5-4B9A-BFEA-010A7B8FA8E4,complete,11/15/21 12:00,-800,scheduled,11/15/21,0,18:00:00,19:00:00,0,0,0,0,0,0,1,1,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2920,100,29BC7C38-82A5-4B9A-BFEA-010A7B8FA8E4,complete,11/15/21 12:00,-800,scheduled,11/15/21,0,18:00:00,19:00:00,0,0,0,0,0,0,1,0,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
2983,100,29BC7C38-82A5-4B9A-BFEA-010A7B8FA8E4,complete,11/15/21 17:52,-800,scheduled,11/15/21,0,18:00:00,19:00:00,0,0,0,0,0,0,1,1,0,11/15/21,,none,0,0,0,0,0,0,0,0,0,,,
3071,100,8FA1AEBB-F237-4E8E-AC09-84EB409BFB38,complete,11/16/21 9:49,-800,scheduled,11/16/21,0,7:00:00,8:00:00,1,0,0,0,0,0,1,1,0,11/16/21,,daily,0,0,0,0,0,0,0,0,0,,,
3072,100,A65F8172-1058-432A-BFE9-164056A7C920,complete,11/16/21 9:49,-800,scheduled,11/16/21,0,7:00:00,7:10:00,0,0,0,0,0,0,1,1,0,11/9/21,,daily,0,0,0,0,0,0,0,1,0,,,
3073,100,A8C1CE32-0932-4DB1-9072-65A69FF802D4,complete,11/16/21 9:49,-800,scheduled,11/16/21,0,10:00:00,12:00:00,1,0,0,0,0,1,1,1,0,11/9/21,,weekly,0,0,1,0,0,0,0,0,0,,,meex
3074,100,187CFC50-8A75-4CD7-B9E0-8A00C029DF6D,create,11/16/21 9:51,-800,scheduled,11/16/21,0,7:00:00,7:30:00,0,0,1,0,0,0,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
3075,100,187CFC50-8A75-4CD7-B9E0-8A00C029DF6D,complete,11/16/21 9:51,-800,scheduled,11/16/21,0,7:00:00,7:30:00,0,0,1,0,0,0,1,1,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
3078,100,187CFC50-8A75-4CD7-B9E0-8A00C029DF6D,delete,11/16/21 9:51,-800,scheduled,11/16/21,0,7:00:00,7:30:00,0,0,1,0,0,0,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
3082,100,8704B1F4-6E24-4697-92A6-2C1D645A2330,create,11/16/21 9:53,-800,scheduled,11/16/21,0,7:00:00,7:10:00,0,0,1,0,0,0,1,0,1,11/16/21,,daily,0,0,0,0,0,0,0,0,0,,,
3090,100,EE07AF76-021F-4857-9ED5-5F6C58F60F0B,create,11/16/21 9:56,-800,scheduled,11/16/21,0,19:00:00,20:00:00,0,0,1,0,0,0,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
3091,100,EE07AF76-021F-4857-9ED5-5F6C58F60F0B,delete,11/16/21 9:56,-800,scheduled,11/16/21,0,19:00:00,20:00:00,0,0,1,0,0,0,1,0,0,11/16/21,,none,0,0,0,0,0,0,0,0,0,,,
3093,100,7F4DFF5D-E566-480D-BB85-104E4BCB76A8,create,11/16/21 9:57,-800,scheduled,11/16/21,0,19:00:00,19:10:00,1,0,1,0,0,0,1,0,1,11/16/21,,daily,0,0,0,0,0,0,0,0,0,,,
3094,100,7F4DFF5D-E566-480D-BB85-104E4BCB76A8,complete,11/16/21 9:58,-800,scheduled,11/17/21,0,19:00:00,19:10:00,1,0,1,0,0,0,1,1,0,11/16/21,,daily,0,0,0,0,0,0,0,0,0,,,
3095,100,7F4DFF5D-E566-480D-BB85-104E4BCB76A8,edit,11/16/21 9:58,-800,scheduled,11/17/21,0,19:00:00,19:10:00,0,0,1,0,0,0,1,0,1,11/17/21,,daily,0,0,0,0,0,0,0,0,0,,,
3103,100,A8C1CE32-0932-4DB1-9072-65A69FF802D4,complete,11/16/21 10:02,-800,scheduled,11/16/21,0,10:00:00,12:00:00,1,0,0,0,0,1,1,0,0,11/9/21,,weekly,0,0,1,0,0,0,0,0,0,,,meex
3106,100,A8C1CE32-0932-4DB1-9072-65A69FF802D4,edit,11/16/21 10:03,-800,scheduled,11/16/21,0,10:00:00,12:00:00,1,0,0,0,0,1,1,0,1,11/16/21,,weekly,0,0,1,0,0,0,0,0,0,,,meex
3108,100,E02A3FEF-E72C-4C79-A734-EA693BA319F3,create,11/16/21 10:07,-800,scheduled,11/16/21,0,8:00:00,10:00:00,0,0,1,0,0,0,1,0,1,11/16/21,2/22/22,weekly,0,0,1,0,0,0,0,0,0,,,
